"","age","educ","black","married","nodegree","re74","re75","re78","hisp","sample","treat","educ_cat4"
"2825",30,10,0,1,1,15691.77,15255.34,0,0,2,0,1
"2826",16,8,0,0,1,0,0,527.5484,0,2,0,1
"2827",31,9,0,1,1,25862.32,25243.55,5179.432,1,2,0,1
"2828",21,11,0,1,1,2921.267,866.5161,0,0,2,0,1
"2829",21,12,0,1,0,13056.55,10217.37,15696.41,0,2,0,2
"2830",28,18,0,1,0,8152.509,8785.113,5900.562,0,2,0,4
"2831",21,10,0,1,1,5005.927,23263.45,3537.677,0,2,0,1
"2832",49,8,0,0,1,18242.73,13905.44,7481.729,1,2,0,1
"2833",21,9,0,1,1,8614.896,11542.21,14666.44,0,2,0,1
"2834",54,6,1,0,1,9500.484,8706.339,4722.814,0,2,0,1
"2835",28,16,0,1,0,487.8574,0,12522.25,0,2,0,4
"2836",16,10,0,0,1,0,0,6546.329,1,2,0,1
"2837",29,12,0,1,0,1108.945,7426.258,0,0,2,0,2
"2838",24,18,0,1,0,8127.039,6438,0,0,2,0,4
"2839",22,11,0,1,1,8393.499,11350.65,14248.24,0,2,0,1
"2840",26,18,0,1,0,336.9939,0,0,0,2,0,4
"2841",22,12,0,1,0,9022.424,0,3342.617,0,2,0,2
"2842",22,12,0,1,0,14849.28,8033.177,21842.28,0,2,0,2
"2843",27,16,0,1,0,16614.58,572.9032,20100.04,0,2,0,4
"2844",26,17,0,1,0,25862.32,21503.56,0,0,2,0,4
"2845",24,16,0,1,0,7259.083,15407.52,15895.9,0,2,0,4
"2846",17,11,0,0,1,3366.02,4633.355,10818.44,0,2,0,1
"2847",17,11,0,0,1,317.4012,2517.194,144.8172,0,2,0,1
"2848",17,11,0,0,1,0,589.0161,2467.803,0,2,0,1
"2849",17,11,0,0,1,0,0,4100.691,0,2,0,1
"2850",42,12,1,1,0,2991.8,0,0,0,2,0,2
"2851",17,11,0,0,1,1524.31,2662.21,15321.07,0,2,0,1
"2852",21,12,0,1,0,13468,14723.61,3576.098,1,2,0,2
"2853",20,12,1,0,0,16567.56,17292.73,25303.11,0,2,0,2
"2854",16,1,0,0,1,0,930.9677,2351.063,0,2,0,1
"2855",30,8,0,1,1,12625.52,12824.08,7432.965,1,2,0,1
"2856",17,10,0,0,1,0,372.3871,654.6329,0,2,0,1
"2857",17,10,0,0,1,0,1228.161,5380.402,0,2,0,1
"2858",17,10,0,0,1,0,555,3682.495,0,2,0,1
"2859",23,11,0,1,1,17345.39,21761.37,23421.97,0,2,0,1
"2860",17,10,0,0,1,2033.719,556.7903,8261.97,0,2,0,1
"2861",23,11,0,1,1,4161.483,1595.177,4637.106,0,2,0,1
"2862",24,14,0,1,0,25654.64,25243.55,13695.57,0,2,0,3
"2863",23,12,0,1,0,6636.037,10203.05,17980.98,0,2,0,2
"2864",29,13,0,1,0,25862.32,24679.6,25564.67,1,2,0,3
"2865",23,10,0,1,1,15811.28,3145.597,6398.556,0,2,0,1
"2866",23,10,0,1,1,19038.2,20033.71,19547.37,0,2,0,1
"2867",28,16,0,1,0,17937.09,19392.77,21285.17,1,2,0,4
"2868",25,14,0,1,0,9859.03,17491.45,25564.67,0,2,0,3
"2869",28,8,0,1,1,3848,11148.34,6262.605,0,2,0,1
"2870",27,12,0,1,0,20983.75,14822.08,25564.67,0,2,0,2
"2871",24,11,0,1,1,22069.18,21954.73,20878.8,0,2,0,1
"2872",23,9,0,1,1,23003.75,25243.55,25564.67,0,2,0,1
"2873",25,13,0,1,0,23969.67,18563.86,13237.47,0,2,0,3
"2874",24,12,0,1,0,25862.32,18315,25564.67,0,2,0,2
"2875",34,12,0,1,0,23685.58,25243.55,25564.67,0,2,0,2
"2876",26,18,0,1,0,0,0,25564.67,1,2,0,4
"2877",24,10,0,1,1,20478.26,13497.24,21263.01,0,2,0,1
"2878",28,7,0,1,1,5558.44,0,20654.18,0,2,0,1
"2879",22,12,0,1,0,13066.35,17190.68,20354.21,1,2,0,2
"2880",20,6,1,0,1,5834.697,5331.581,2801.77,0,2,0,1
"2881",25,12,0,1,0,15237.22,7913.226,22749.6,0,2,0,2
"2882",36,10,1,1,1,8450.317,18103.74,23767.75,0,2,0,1
"2883",29,8,0,1,1,25862.32,25243.55,25564.67,1,2,0,1
"2884",21,12,1,0,0,19369.31,19903.02,15836.8,0,2,0,2
"2885",30,3,0,1,1,1152.049,12546.58,7317.702,1,2,0,1
"2886",26,9,0,1,1,8554.159,9302.517,8041.788,0,2,0,1
"2887",33,12,0,0,0,6583.136,9954.193,15663.9,0,2,0,2
"2888",17,10,0,0,1,0,0,11713.94,1,2,0,1
"2889",24,14,0,1,0,14547.56,8745.726,22273.77,1,2,0,3
"2890",27,11,0,1,1,20360.7,20225.27,19644.9,1,2,0,1
"2891",24,13,0,1,0,16005.25,14813.13,16834.26,1,2,0,3
"2892",18,11,0,0,1,3945.963,3766.839,8149.662,0,2,0,1
"2893",18,11,0,0,1,2259.035,0,4817.389,0,2,0,1
"2894",18,11,0,0,1,0,3226.161,15814.63,0,2,0,1
"2895",18,11,0,0,1,129.3116,0,25564.67,0,2,0,1
"2896",18,12,0,0,0,3475.739,660.629,0,0,2,0,2
"2897",18,10,0,0,1,17.6334,186.1935,9223.97,0,2,0,1
"2898",18,10,0,0,1,795.4623,510.2419,8111.241,0,2,0,1
"2899",22,12,1,0,0,3724.566,4427.468,8199.904,0,2,0,2
"2900",25,12,0,1,0,8746.167,4762.258,379.7757,1,2,0,2
"2901",25,12,0,1,0,11704.66,12688.02,13003.99,1,2,0,2
"2902",28,6,0,1,1,13148.64,13844.56,18077.03,1,2,0,1
"2903",26,7,0,1,1,9275.169,10437.58,11996.18,1,2,0,1
"2904",38,4,0,1,1,16369.67,13384.45,13717.74,1,2,0,1
"2905",26,6,0,1,1,15370.45,21537.58,14545.26,1,2,0,1
"2906",18,12,0,0,0,550.554,1641.726,759.5515,1,2,0,2
"2907",18,10,0,0,1,993.3483,2189.564,0,1,2,0,1
"2908",35,12,1,1,0,25862.32,25243.55,25564.67,0,2,0,2
"2909",35,10,1,1,1,16042.48,19953.14,14752.14,0,2,0,1
"2910",19,12,0,0,0,1898.53,3199.306,3187.456,0,2,0,2
"2911",35,9,1,1,1,13697.23,14376.29,18957.75,0,2,0,1
"2912",19,9,0,0,1,474.1426,1312.306,0,0,2,0,1
"2913",31,13,0,0,0,23585.65,23839.94,25564.67,0,2,0,3
"2914",39,12,0,0,0,25862.32,25243.55,25564.67,0,2,0,2
"2915",34,16,1,1,0,25862.32,25243.55,25564.67,0,2,0,4
"2916",19,12,0,0,0,2055.271,3458.903,3326.363,1,2,0,2
"2917",20,12,0,0,0,0,5322.629,0,0,2,0,2
"2918",32,0,0,0,1,4559.214,3976.306,7246.771,0,2,0,1
"2919",34,12,1,1,0,24189.11,24932.03,25564.67,0,2,0,2
"2920",21,13,0,0,0,7110.179,3115.161,7471.386,0,2,0,3
"2921",21,12,0,0,0,7696,7750.307,20801.96,0,2,0,2
"2922",30,8,0,0,1,19753.33,19480.5,20095.6,0,2,0,1
"2923",21,8,0,0,1,9347.662,4425.677,0,0,2,0,1
"2924",22,12,0,0,0,7768.493,7277.661,11433.17,0,2,0,2
"2925",22,10,0,0,1,4782.57,472.6452,478.7834,0,2,0,1
"2926",30,12,0,1,0,14665.11,16177.35,11283.92,0,2,0,2
"2927",33,12,1,1,0,13442.53,9911.226,14251.2,0,2,0,2
"2928",23,12,0,0,0,331.1161,0,594.0461,0,2,0,2
"2929",47,11,0,0,1,8060.424,4232.323,3358.873,0,2,0,1
"2930",27,12,0,0,0,7411.906,0,0,0,2,0,2
"2931",38,9,0,0,1,24077.43,23698.5,22892.94,0,2,0,1
"2932",22,12,0,0,0,8099.609,20313,20803.44,1,2,0,2
"2933",24,9,0,0,1,9228.146,11048.08,14993.01,0,2,0,1
"2934",48,11,1,1,1,16475.47,15683.23,16093.92,0,2,0,1
"2935",23,12,0,1,0,24618.19,23807.71,23757.41,0,2,0,2
"2936",32,12,1,1,0,15770.14,15332.32,16999.77,0,2,0,2
"2937",26,14,0,1,0,21710.63,21288.73,25564.67,0,2,0,3
"2938",24,12,0,1,0,146.945,4921.597,11507.06,0,2,0,2
"2939",31,16,1,1,0,0,0,25564.67,0,2,0,4
"2940",37,18,0,0,0,20525.28,11771.37,9011.177,1,2,0,4
"2941",31,10,1,1,1,11056.14,10856.52,1978.676,0,2,0,1
"2942",41,13,1,0,0,9627.837,11540.42,11842.5,0,2,0,3
"2943",39,9,1,1,1,21207.1,19695.34,20067.53,0,2,0,1
"2944",37,7,0,0,1,17496.25,17017.02,17763.75,0,2,0,1
"2945",52,9,1,0,1,15558.54,21209.95,23246.12,0,2,0,1
"2946",30,12,1,1,0,395.7719,0,3045.594,0,2,0,2
"2947",29,16,1,1,0,2703.788,236.3226,0,0,2,0,4
"2948",28,18,1,1,0,25862.32,21383.61,25564.67,0,2,0,4
"2949",45,12,1,0,0,11708.58,12698.76,14393.06,0,2,0,2
"2950",36,13,0,0,0,5611.34,14313.63,0,0,2,0,3
"2951",28,14,1,1,0,23039.02,22575.97,23093.91,0,2,0,3
"2952",28,11,1,1,1,2045.474,861.1451,0,0,2,0,1
"2953",17,11,1,0,1,0,0,7673.834,0,2,0,1
"2954",28,12,1,1,0,21634.22,18610.4,21653.13,0,2,0,2
"2955",28,12,1,1,0,16567.56,15076.31,13504.94,0,2,0,2
"2956",27,14,1,1,0,0,0,0,0,2,0,3
"2957",23,12,1,1,0,12096.51,20758.79,4060.793,0,2,0,2
"2958",38,12,1,1,0,18912.8,10346.27,8121.585,0,2,0,2
"2959",24,13,1,1,0,0,0,0,0,2,0,3
"2960",27,12,1,1,0,17968.44,15527.47,19313.89,0,2,0,2
"2961",24,12,1,1,0,23534.71,25243.55,25564.67,0,2,0,2
"2962",26,12,1,1,0,20266.66,21052.4,21552.64,0,2,0,2
"2963",25,12,1,1,0,14996.23,13817.71,13227.13,0,2,0,2
"2964",27,8,1,1,1,348.7495,8561.322,0,0,2,0,1
"2965",43,6,1,1,1,10740.7,7970.516,10768.19,0,2,0,1
"2966",35,18,0,0,0,13728.58,25243.55,25564.67,1,2,0,4
"2967",20,10,0,1,1,4919.719,13235.85,8003.367,0,2,0,1
"2968",16,10,0,0,1,1026.656,1224.581,6847.785,0,2,0,1
"2969",16,10,0,0,1,0,234.5323,8245.714,0,2,0,1
"2970",16,10,0,0,1,0,0,19882.81,0,2,0,1
"2971",16,9,0,0,1,0,1317.677,0,0,2,0,1
"2972",16,9,0,0,1,0,0,8720.064,0,2,0,1
"2973",16,9,0,0,1,444.7536,708.9677,2554.989,0,2,0,1
"2974",16,8,0,0,1,0,0,4382.937,0,2,0,1
"2975",19,12,1,0,0,1489.043,10059.82,1556.046,0,2,0,2
"2976",20,11,0,1,1,8822.578,9621.193,13286.24,1,2,0,1
"2977",41,10,0,0,1,25862.32,5229.532,14090.12,1,2,0,1
"2978",34,11,0,0,1,24606.43,25243.55,25564.67,0,2,0,1
"2979",34,10,0,0,1,8119.202,4687.064,20658.62,0,2,0,1
"2980",34,16,0,0,0,20135.38,11884.16,18131.71,1,2,0,4
"2981",34,8,0,0,1,18456.29,18223.69,13258.16,0,2,0,1
"2982",17,11,0,0,1,1504.717,1242.484,6380.823,0,2,0,1
"2983",17,11,0,0,1,0,2277.29,2318.553,0,2,0,1
"2984",17,11,0,0,1,0,798.4839,5469.066,0,2,0,1
"2985",20,12,1,0,0,4361.328,3917.226,15885.56,0,2,0,2
"2986",17,10,0,0,1,0,537.0968,3131.302,0,2,0,1
"2987",17,10,0,0,1,850.3218,981.0968,0,0,2,0,1
"2988",17,10,0,0,1,0,0,4193.788,0,2,0,1
"2989",17,9,0,0,1,0,0,2829.846,0,2,0,1
"2990",51,4,1,0,1,14794.42,14557.11,15926.94,0,2,0,1
"2991",34,12,0,0,0,25862.32,25243.55,25564.67,1,2,0,2
"2992",29,10,0,1,1,11728.17,12235.06,15374.27,1,2,0,1
"2993",29,9,0,1,1,16359.88,11151.92,12556.24,1,2,0,1
"2994",25,10,0,1,1,4335.857,5181.193,12418.81,0,2,0,1
"2995",21,12,1,0,0,24394.83,16839.77,22065.41,0,2,0,2
"2996",21,10,1,0,1,8275.943,12167.03,25564.67,0,2,0,1
"2997",45,1,0,0,1,0,0,4975.505,0,2,0,1
"2998",33,10,0,0,1,10380.2,20389.98,16860.86,0,2,0,1
"2999",29,6,0,1,1,8542.403,6701.177,7196.528,1,2,0,1
"3000",23,10,0,1,1,8848.049,9329.371,9088.019,1,2,0,1
"3001",29,12,1,0,0,0,0,7044.323,0,2,0,2
"3002",18,11,0,0,1,1273.523,1532.516,12489.75,0,2,0,1
"3003",17,8,0,0,1,6534.155,8060.032,3079.582,1,2,0,1
"3004",18,12,0,0,0,599.5356,4880.419,5195.687,0,2,0,2
"3005",18,10,0,0,1,0,1491.339,237.914,0,2,0,1
"3006",22,12,1,0,0,9361.377,8871.049,2444.16,0,2,0,2
"3007",25,12,0,1,0,2266.872,4361.226,3020.473,1,2,0,2
"3008",47,8,0,1,1,15129.46,15420.05,0,1,2,0,1
"3009",25,9,0,1,1,2296.261,9195.097,14398.97,1,2,0,1
"3010",24,14,1,0,0,7029.849,4398.823,852.6483,0,2,0,3
"3011",26,7,0,1,1,19142.04,20683.6,21146.27,1,2,0,1
"3012",23,9,1,0,1,11404.89,11402.56,15566.37,0,2,0,1
"3013",18,12,0,0,0,3857.796,1924.597,9705.708,1,2,0,2
"3014",43,12,1,0,0,25862.32,25243.55,25564.67,0,2,0,2
"3015",35,12,1,1,0,14774.83,12723.82,8408.265,0,2,0,2
"3016",19,11,0,0,1,7065.116,15446.9,3700.227,0,2,0,1
"3017",19,10,0,0,1,905.1813,3645.097,14508.32,0,2,0,1
"3018",25,3,0,1,1,1457.694,3256.597,13717.74,1,2,0,1
"3019",32,12,0,0,0,6843.719,25243.55,25564.67,1,2,0,2
"3020",52,8,1,1,1,5454.599,666,0,0,2,0,1
"3021",20,14,0,0,0,3391.491,5795.274,11935.6,0,2,0,3
"3022",20,13,0,0,0,0,2352.484,0,0,2,0,3
"3023",30,16,0,0,0,19741.57,22771.11,25564.67,0,2,0,4
"3024",20,12,0,0,0,12723.48,7345.693,9469.271,0,2,0,2
"3025",37,14,1,0,0,20160.86,19475.13,19257.73,0,2,0,3
"3026",20,9,0,0,1,7690.122,11907.44,21418.17,0,2,0,1
"3027",21,15,0,0,0,248.8269,1822.548,0,0,2,0,3
"3028",21,14,0,0,0,107.7597,293.6129,7698.956,0,2,0,3
"3029",21,14,0,0,0,1671.255,2296.984,0,0,2,0,3
"3030",31,12,0,0,0,24626.03,22935.82,22684.58,1,2,0,2
"3031",21,11,0,0,1,9706.208,10732.98,3437.192,0,2,0,1
"3032",21,12,0,0,0,17314.04,3295.984,15646.17,0,2,0,2
"3033",21,12,0,0,0,6963.234,7408.355,0,0,2,0,2
"3034",29,14,0,0,0,13505.23,6400.403,8798.384,0,2,0,3
"3035",30,7,0,0,1,15280.32,16832.61,25564.67,0,2,0,1
"3036",22,14,0,0,0,5950.293,3859.936,25564.67,0,2,0,3
"3037",21,8,0,0,1,18432.78,6778.161,9376.175,0,2,0,1
"3038",30,13,0,0,0,25862.32,23297.47,16225.44,1,2,0,3
"3039",21,14,0,0,0,6169.731,9028.597,25564.67,1,2,0,3
"3040",22,12,0,0,0,11853.56,16139.76,16776.63,0,2,0,2
"3041",21,13,0,0,0,6496.929,10127.85,14137.41,1,2,0,3
"3042",29,8,0,0,1,2372.672,2363.226,8392.009,0,2,0,1
"3043",22,9,0,0,1,536.8391,0,0,0,2,0,1
"3044",26,16,0,0,0,16220.77,6783.532,66.4977,0,2,0,4
"3045",28,12,0,0,0,8256.351,5279.661,21602.88,0,2,0,2
"3046",29,14,0,0,0,1955.348,10851.15,12740.96,1,2,0,3
"3047",23,11,0,0,1,18524.87,18062.56,17505.15,0,2,0,1
"3048",24,14,0,0,0,15466.45,14938.45,21166.96,0,2,0,3
"3049",23,12,0,0,0,1504.717,0,0,0,2,0,2
"3050",28,16,0,0,0,25862.32,25243.55,25564.67,1,2,0,4
"3051",26,14,0,0,0,0,0,6717.745,0,2,0,3
"3052",24,13,0,0,0,11301.05,14791.65,25564.67,0,2,0,3
"3053",29,12,0,0,0,16214.89,25243.55,25564.67,1,2,0,2
"3054",26,13,0,0,0,12361.01,10271.08,22208.75,0,2,0,3
"3055",24,12,0,0,0,22472.79,24029.71,0,0,2,0,2
"3056",24,12,0,0,0,25862.32,25243.55,25564.67,0,2,0,2
"3057",25,18,0,0,0,8887.234,18098.37,11521.83,1,2,0,4
"3058",26,12,0,0,0,8236.758,16852.31,3258.387,0,2,0,2
"3059",24,9,0,0,1,15693.73,5985.048,14109.33,0,2,0,1
"3060",27,14,0,0,0,0,0,10979.51,1,2,0,3
"3061",27,13,0,0,0,19053.87,19100.95,0,1,2,0,3
"3062",35,11,0,1,1,10646.66,5618.032,11066.69,1,2,0,1
"3063",31,15,1,1,0,5532.969,5716.5,0,0,2,0,3
"3064",34,10,0,1,1,25705.58,22801.55,25564.67,0,2,0,1
"3065",20,12,1,1,0,2648.929,4273.5,0,0,2,0,2
"3066",51,5,1,1,1,0,0,0,0,2,0,1
"3067",17,9,0,1,1,4373.083,6001.161,855.6037,0,2,0,1
"3068",16,9,1,0,1,0,902.3226,6830.052,0,2,0,1
"3069",30,12,1,1,0,21303.11,20049.82,0,0,2,0,2
"3070",30,12,1,1,0,25862.32,25243.55,25564.67,0,2,0,2
"3071",21,12,1,1,0,8746.167,6110.371,4207.087,0,2,0,2
"3072",28,17,1,1,0,24290.99,23976,24317.47,0,2,0,4
"3073",29,12,1,1,0,10162.72,5265.339,14305.87,0,2,0,2
"3074",33,8,0,1,1,12398.24,11151.92,0,0,2,0,1
"3075",22,12,1,1,0,10288.11,10310.47,8517.616,0,2,0,2
"3076",28,14,1,1,0,10828.87,7121.903,2470.759,0,2,0,3
"3077",23,14,1,1,0,19467.28,18798.39,20176.88,0,2,0,3
"3078",23,13,1,1,0,3179.89,291.8226,15167.39,0,2,0,3
"3079",26,15,1,1,0,15439.02,14666.32,17546.53,0,2,0,3
"3080",27,11,1,1,1,13491.51,12233.27,10924.83,0,2,0,1
"3081",27,12,1,1,0,25862.32,21840.14,25564.67,0,2,0,2
"3082",27,12,1,1,0,442.7943,456.5323,484.6943,0,2,0,2
"3083",26,11,1,1,1,19018.6,18159.24,20405.93,0,2,0,1
"3084",26,12,1,1,0,15151.01,14066.56,23956.9,0,2,0,2
"3085",25,12,1,1,0,6620.362,0,614.7343,0,2,0,2
"3086",18,11,1,0,1,0,0,7146.286,0,2,0,1
"3087",18,10,1,0,1,0,0,5306.516,0,2,0,1
"3088",18,8,1,0,1,35.2668,0,2713.106,0,2,0,1
"3089",16,10,0,0,1,574.0652,1181.613,5578.418,0,2,0,1
"3090",19,13,1,0,0,1714.358,785.9516,9067.33,0,2,0,3
"3091",16,7,0,0,1,658.3137,479.8065,6210.885,0,2,0,1
"3092",21,9,0,1,1,11156.07,8441.371,1213.214,0,2,0,1
"3093",22,11,0,1,1,16794.84,17606.03,20982.24,0,2,0,1
"3094",20,13,1,0,0,2690.073,0,3521.422,0,2,0,3
"3095",17,11,0,0,1,1344.057,1448.371,7588.126,0,2,0,1
"3096",21,10,0,1,1,8119.202,10376.71,15050.65,1,2,0,1
"3097",17,10,0,0,1,0,0,2311.164,0,2,0,1
"3098",20,9,1,0,1,0,0,6083.8,0,2,0,1
"3099",27,10,0,1,1,3162.257,9400.983,644.2888,0,2,0,1
"3100",24,10,0,1,1,4719.874,2565.532,2173.736,0,2,0,1
"3101",21,12,1,0,0,4986.334,9358.017,8205.815,0,2,0,2
"3102",27,8,0,1,1,14187.05,12125.85,13104.48,0,2,0,1
"3103",17,10,0,0,1,0,635.5645,6649.77,1,2,0,1
"3104",18,11,0,0,1,497.6538,0,16860.86,0,2,0,1
"3105",18,10,0,0,1,0,1033.016,4864.676,0,2,0,1
"3106",22,12,1,0,0,9788.497,4527.726,7898.449,0,2,0,2
"3107",23,7,0,1,1,10051.04,6813.968,4654.839,1,2,0,1
"3108",36,4,1,1,1,10560.45,13377.29,13682.27,0,2,0,1
"3109",25,16,1,0,0,25862.32,22135.55,22276.73,0,2,0,4
"3110",23,12,1,0,0,11324.56,11680.06,8275.269,0,2,0,2
"3111",26,14,1,0,0,17758.79,18923.71,25564.67,0,2,0,3
"3112",25,13,1,0,0,5487.906,3868.887,13113.35,0,2,0,3
"3113",25,12,1,0,0,14876.71,15842.56,18048.95,0,2,0,2
"3114",24,1,0,1,1,0,0,19464.62,1,2,0,1
"3115",32,9,0,0,1,1058.004,11287.98,0,1,2,0,1
"3116",20,9,0,0,1,3046.66,1715.129,2837.235,0,2,0,1
"3117",37,9,1,0,1,10670.17,10989,12526.69,0,2,0,1
"3118",39,7,0,0,1,23091.92,18255.92,22078.71,1,2,0,1
"3119",33,12,1,1,0,8034.953,4676.323,4935.607,0,2,0,2
"3120",23,8,0,0,1,2601.906,3032.806,6017.303,0,2,0,1
"3121",29,7,0,0,1,12649.03,11646.05,10942.57,1,2,0,1
"3122",46,4,1,0,1,9894.297,9590.758,9872.691,0,2,0,1
"3123",19,11,1,1,1,14351.63,11069.56,0,0,2,0,1
"3124",38,2,0,0,1,19518.22,16272.24,21200.94,1,2,0,1
"3125",16,10,1,0,1,313.4827,811.0161,0,0,2,0,1
"3126",30,11,1,1,1,0,3270.919,0,0,2,0,1
"3127",21,10,1,1,1,7793.963,7957.984,7177.318,0,2,0,1
"3128",34,12,1,0,0,0,0,0,0,2,0,2
"3129",28,14,1,1,0,0,130.6935,16837.22,0,2,0,3
"3130",27,14,1,1,0,25819.22,20973.63,25564.67,0,2,0,3
"3131",24,14,1,1,0,14034.23,20628.1,25564.67,0,2,0,3
"3132",23,10,1,1,1,4347.613,0,0,0,2,0,1
"3133",24,12,1,1,0,4232.016,320.4677,1273.8,0,2,0,2
"3134",33,14,1,0,0,23054.69,23644.79,20760.58,0,2,0,3
"3135",24,9,1,1,1,7770.452,9195.097,1553.091,0,2,0,1
"3136",36,8,0,0,1,8897.03,11692.6,10568.7,1,2,0,1
"3137",40,14,1,1,0,25862.32,25243.55,25564.67,0,2,0,3
"3138",16,9,0,0,1,0,0,4974.028,0,2,0,1
"3139",19,12,1,0,0,1816.24,9338.322,2.955453,0,2,0,2
"3140",31,16,1,0,0,21896.77,13185.73,9481.094,0,2,0,4
"3141",32,5,1,0,1,13769.73,20413.26,22903.28,0,2,0,1
"3142",37,4,1,1,1,5646.607,1955.032,3141.647,0,2,0,1
"3143",20,12,1,0,0,0,4434.629,11910.48,0,2,0,2
"3144",21,15,1,0,0,1202.99,515.6129,20648.27,0,2,0,3
"3145",30,12,1,0,0,7568.647,7778.952,12078.94,0,2,0,2
"3146",22,9,0,1,1,15948.43,25243.55,25564.67,1,2,0,1
"3147",22,16,1,0,0,4022.375,7877.419,13937.92,0,2,0,4
"3148",17,9,0,0,1,607.3727,981.0968,3592.353,1,2,0,1
"3149",29,12,1,0,0,14837.53,13124.85,25564.67,0,2,0,2
"3150",26,18,1,0,0,6367.617,17489.66,6360.135,0,2,0,4
"3151",28,14,1,0,0,18070.32,16342.06,799.4501,0,2,0,3
"3152",26,16,1,0,0,2164.99,0,22650.59,0,2,0,4
"3153",25,16,1,0,0,21630.3,25243.55,25564.67,0,2,0,4
"3154",27,14,1,0,0,22065.26,22477.5,23724.9,0,2,0,3
"3155",23,12,1,0,0,5832.737,4409.564,10357.39,0,2,0,2
"3156",18,11,0,0,1,0,386.7097,16559.4,1,2,0,1
"3157",32,10,0,0,1,10166.64,14179.35,1131.939,0,2,0,1
"3158",24,12,1,0,0,13975.45,13275.24,7311.791,0,2,0,2
"3159",35,12,1,1,0,728.8472,0,0,0,2,0,2
"3160",47,8,1,0,1,16967.25,0,10364.77,0,2,0,1
"3161",26,6,1,0,1,11865.32,13117.69,16931.79,0,2,0,1
"3162",20,10,0,0,1,19616.18,18832.4,21221.63,0,2,0,1
"3163",32,4,0,0,1,14819.89,15457.65,12033.13,1,2,0,1
"3164",21,11,0,0,1,14153.74,7873.839,0,0,2,0,1
"3165",20,9,0,0,1,1500.798,0,12618.31,1,2,0,1
"3166",22,10,0,0,1,4539.621,9447.532,25564.67,0,2,0,1
"3167",28,11,0,0,1,25862.32,9397.403,22136.34,0,2,0,1
"3168",23,9,0,0,1,6630.159,7141.597,9088.019,0,2,0,1
"3169",39,2,0,1,1,0,3931.548,171.4163,1,2,0,1
"3170",27,8,0,0,1,12696.05,11522.52,18682.9,1,2,0,1
"3171",44,8,1,1,1,25862.32,25243.55,0,0,2,0,1
"3172",20,12,1,1,0,5354.676,8480.758,8093.508,0,2,0,2
"3173",16,10,1,0,1,0,0,14669.39,0,2,0,1
"3174",22,12,1,1,0,22772.56,21612.77,15462.93,0,2,0,2
"3175",17,9,1,0,1,0,981.0968,8900.347,0,2,0,1
"3176",25,11,1,1,1,11434.28,15898.06,19003.56,0,2,0,1
"3177",28,4,1,1,1,10438.97,10614.82,2983.53,0,2,0,1
"3178",32,10,1,0,1,17984.11,4930.548,18102.15,0,2,0,1
"3179",39,11,1,0,1,19700.43,10485.92,16342.18,0,2,0,1
"3180",22,8,0,1,1,10877.85,12480.34,19486.78,1,2,0,1
"3181",22,12,1,0,0,8389.58,6629.564,16170.76,0,2,0,2
"3182",23,12,1,0,0,8577.67,15849.73,22669.8,0,2,0,2
"3183",22,12,1,1,0,15832.83,16730.56,20445.82,0,2,0,2
"3184",20,11,0,0,1,2868.367,2968.355,7403.41,1,2,0,1
"3185",35,11,1,0,1,0,0,13883.24,0,2,0,1
"3186",21,11,1,1,1,25862.32,25202.37,20269.97,0,2,0,1
"3187",17,10,1,0,1,0,0,1053.619,0,2,0,1
"3188",33,10,1,0,1,0,0,0,0,2,0,1
"3189",19,9,1,0,1,24868.97,23666.27,25564.67,0,2,0,1
"3190",20,12,1,0,0,5099.972,3842.032,12718.79,0,2,0,2
"3191",17,11,0,0,1,803.2994,248.8548,5173.521,1,2,0,1
"3192",29,8,1,0,1,3199.483,1451.952,13317.27,0,2,0,1
"3193",23,11,1,0,1,7241.45,6572.274,15177.73,0,2,0,1
"3194",26,11,1,0,1,20834.84,19444.69,21891.04,0,2,0,1
"3195",32,10,1,1,1,14179.21,5798.855,18684.38,0,2,0,1
"3196",16,7,1,0,1,133.2301,205.8871,6145.865,0,2,0,1
"3197",17,8,1,0,1,0,0,1956.51,0,2,0,1
"3198",36,1,1,0,1,348.7495,0,0,0,2,0,1
"3199",29,11,1,0,1,14743.48,14954.56,13714.78,0,2,0,1
"3200",42,9,1,1,1,0,3058.531,1294.409,0,1,1,1
"3201",41,14,0,0,0,0,0,5149.501,0,1,1,3
"3202",26,11,0,0,1,0,2226.266,13385.86,0,1,1,1
"3203",29,14,1,0,0,0,679.6734,17814.98,0,1,1,3
"3204",31,9,1,0,1,0,1698.607,10363.27,0,1,1,1
"3205",25,12,0,0,0,0,0,5587.503,0,1,1,2
"3206",31,11,1,1,1,0,0,14509.93,0,1,1,1
"3207",27,12,1,1,0,3670.872,334.0493,0,0,1,1,2
"3208",42,12,1,0,0,0,0,2456.153,0,1,1,2
"3209",31,9,1,0,1,10717.03,5517.841,9558.501,0,1,1,1
"3210",37,9,1,0,1,0,0,1067.506,0,1,1,1
"3211",28,11,1,0,1,1929.029,6871.856,0,0,1,1,1
"3212",23,12,1,0,0,5506.308,501.0741,671.3318,0,1,1,2
"3213",20,11,1,0,1,3637.498,1220.836,1085.44,0,1,1,1
"3214",29,12,1,0,0,10881.94,1817.284,0,0,1,1,2
"3215",19,8,1,0,1,2636.353,2937.264,7535.942,0,1,1,1
"3216",43,9,1,0,1,0,0,0,0,1,1,1
